"","ensembl_gene_id","entrezgene_id"
"27429","ENSMUSG00000086328",NA
"27430","ENSMUSG00000086329",NA
"27431","ENSMUSG00000086330",69320
"27432","ENSMUSG00000086331",NA
"27433","ENSMUSG00000086332",NA
"27434","ENSMUSG00000086333",NA
"27435","ENSMUSG00000086335",NA
"27436","ENSMUSG00000086336",NA
"27437","ENSMUSG00000086337",NA
"27438","ENSMUSG00000086338",257901
"27439","ENSMUSG00000086339",NA
"27440","ENSMUSG00000086340",NA
"27441","ENSMUSG00000086341",NA
"27442","ENSMUSG00000086342",NA
"27443","ENSMUSG00000086346",NA
"27444","ENSMUSG00000086347",NA
"27445","ENSMUSG00000086348",75508
"27446","ENSMUSG00000086349",329404
"27447","ENSMUSG00000086350",NA
"27448","ENSMUSG00000086352",73792
"27449","ENSMUSG00000086353",NA
"27450","ENSMUSG00000086354",NA
"27451","ENSMUSG00000086355",71293
"27452","ENSMUSG00000086356",NA
"27453","ENSMUSG00000086358",105244084
"27454","ENSMUSG00000086359",78883
"27455","ENSMUSG00000086360",NA
"27456","ENSMUSG00000086361",102634429
"27457","ENSMUSG00000086363",NA
"27458","ENSMUSG00000086364",NA
"27459","ENSMUSG00000086365",78060
"27460","ENSMUSG00000086366",76993
"27461","ENSMUSG00000086367",NA
"27462","ENSMUSG00000086368",NA
"27463","ENSMUSG00000086369",NA
"27464","ENSMUSG00000086370",78878
"27465","ENSMUSG00000086371",NA
"27466","ENSMUSG00000086372",NA
"27467","ENSMUSG00000086373",100041311
"27468","ENSMUSG00000086375",NA
"27469","ENSMUSG00000086376",73485
"27470","ENSMUSG00000086377",619677
"27471","ENSMUSG00000086379",70371
"27472","ENSMUSG00000086380",NA
"27473","ENSMUSG00000086381",102722
"27474","ENSMUSG00000086382",102633437
"27475","ENSMUSG00000086384",NA
"27476","ENSMUSG00000086385",NA
"27477","ENSMUSG00000086386",104692
"27478","ENSMUSG00000086387",NA
"27479","ENSMUSG00000086389",NA
"27480","ENSMUSG00000086390",69771
"27481","ENSMUSG00000086391",73321
"27482","ENSMUSG00000086392",654424
"27483","ENSMUSG00000086395",NA
"27484","ENSMUSG00000086396",75279
"27485","ENSMUSG00000086399",NA
"27486","ENSMUSG00000086401",100504049
"27487","ENSMUSG00000086402",NA
"27488","ENSMUSG00000086404",627782
"27489","ENSMUSG00000086405",NA
"27490","ENSMUSG00000086407",NA
"27491","ENSMUSG00000086408",NA
"27492","ENSMUSG00000086409",NA
"27493","ENSMUSG00000086410",NA
"27494","ENSMUSG00000086411",NA
"27495","ENSMUSG00000086413",NA
"27496","ENSMUSG00000086414",NA
"27497","ENSMUSG00000086415",NA
"27498","ENSMUSG00000086416",NA
"27499","ENSMUSG00000086417",NA
"27500","ENSMUSG00000086418",NA
"27501","ENSMUSG00000086420",NA
"27502","ENSMUSG00000086421",NA
"27503","ENSMUSG00000086422",NA
"27504","ENSMUSG00000086423",NA
"27505","ENSMUSG00000086424",102638208
"27506","ENSMUSG00000086425",NA
"27507","ENSMUSG00000086426",NA
"27508","ENSMUSG00000086427",15397
"27509","ENSMUSG00000086428",NA
"27510","ENSMUSG00000086429",14910
"27511","ENSMUSG00000086430",NA
"27512","ENSMUSG00000086431",NA
"27513","ENSMUSG00000086432",NA
"27514","ENSMUSG00000086433",75448
"27515","ENSMUSG00000086434",NA
"27516","ENSMUSG00000086436",NA
"27517","ENSMUSG00000086437",102637389
"27518","ENSMUSG00000086438",NA
"27519","ENSMUSG00000086439",NA
"27520","ENSMUSG00000086441",NA
"27521","ENSMUSG00000086442",NA
"27522","ENSMUSG00000086443",NA
"27523","ENSMUSG00000086444",NA
"27524","ENSMUSG00000086445",NA
"27525","ENSMUSG00000086446",71161
"27526","ENSMUSG00000086447",NA
"27527","ENSMUSG00000086448",NA
"27528","ENSMUSG00000086449",77665
"27529","ENSMUSG00000086450",NA
"27530","ENSMUSG00000086451",NA
"27531","ENSMUSG00000086452",NA
"27532","ENSMUSG00000086453",NA
"27533","ENSMUSG00000086454",74959
"27534","ENSMUSG00000086455",NA
"27535","ENSMUSG00000086458",NA
"27536","ENSMUSG00000086459",72246
"27537","ENSMUSG00000086460",NA
"27538","ENSMUSG00000086462",NA
"27539","ENSMUSG00000086464",NA
"27540","ENSMUSG00000086467",NA
"27541","ENSMUSG00000086468",102633673
"27542","ENSMUSG00000086470",NA
"27543","ENSMUSG00000086472",NA
"27544","ENSMUSG00000086473",NA
"27545","ENSMUSG00000086474",NA
"27546","ENSMUSG00000086475",NA
"27547","ENSMUSG00000086477",NA
"27548","ENSMUSG00000086478",NA
"27549","ENSMUSG00000086479",NA
"27550","ENSMUSG00000086480",NA
"27551","ENSMUSG00000086481",NA
"27552","ENSMUSG00000086482",NA
"27553","ENSMUSG00000086483",77173
"27554","ENSMUSG00000086484",NA
"27555","ENSMUSG00000086485",NA
"27556","ENSMUSG00000086486",NA
"27557","ENSMUSG00000086487",NA
"27558","ENSMUSG00000086489",NA
"27559","ENSMUSG00000086490",NA
"27560","ENSMUSG00000086491",NA
"27561","ENSMUSG00000086493",NA
"27562","ENSMUSG00000086494",70138
"27563","ENSMUSG00000086495",NA
"27564","ENSMUSG00000086496",100045469
"27565","ENSMUSG00000086497",NA
"27566","ENSMUSG00000086498",NA
"27567","ENSMUSG00000086499",NA
"27568","ENSMUSG00000086500",NA
"27569","ENSMUSG00000086501",75389
"27570","ENSMUSG00000086502",NA
"27571","ENSMUSG00000086503",213742
"27572","ENSMUSG00000086504",75053
"27573","ENSMUSG00000086505",NA
"27574","ENSMUSG00000086506",NA
"27575","ENSMUSG00000086507",NA
"27576","ENSMUSG00000086509",100313531
"27577","ENSMUSG00000086512",NA
"27578","ENSMUSG00000086513",NA
"27579","ENSMUSG00000086514",100126224
"27580","ENSMUSG00000086515",NA
"27581","ENSMUSG00000086517",NA
"27582","ENSMUSG00000086518",NA
"27583","ENSMUSG00000086519",NA
"27584","ENSMUSG00000086521",NA
"27585","ENSMUSG00000086522",NA
"27586","ENSMUSG00000086523",NA
"27587","ENSMUSG00000086524",NA
"27588","ENSMUSG00000086525",NA
"27589","ENSMUSG00000086526",NA
"27590","ENSMUSG00000086527",NA
"27591","ENSMUSG00000086528",NA
"27592","ENSMUSG00000086529",74945
"27593","ENSMUSG00000086530",NA
"27594","ENSMUSG00000086531",100503530
"27595","ENSMUSG00000086533",NA
"27596","ENSMUSG00000086534",NA
"27597","ENSMUSG00000086536",NA
"27598","ENSMUSG00000086537",56802
"27599","ENSMUSG00000086539",NA
"27600","ENSMUSG00000086540",195726
"27601","ENSMUSG00000086541",594843
"27602","ENSMUSG00000086542",NA
"27603","ENSMUSG00000086544",329427
"27604","ENSMUSG00000086545",192852
"27605","ENSMUSG00000086546",NA
"27606","ENSMUSG00000086547",NA
"27607","ENSMUSG00000086548",NA
"27608","ENSMUSG00000086549",100415901
"27609","ENSMUSG00000086550",76684
"27610","ENSMUSG00000086552",320453
"27611","ENSMUSG00000086554",78615
"27612","ENSMUSG00000086555",100042194
"27613","ENSMUSG00000086556",NA
"27614","ENSMUSG00000086557",NA
"27615","ENSMUSG00000086558",NA
"27616","ENSMUSG00000086559",NA
"27617","ENSMUSG00000086560",NA
"27618","ENSMUSG00000086561",NA
"27619","ENSMUSG00000086562",NA
"27620","ENSMUSG00000086563",NA
"27621","ENSMUSG00000086564",630146
"27622","ENSMUSG00000086565",102634405
"27623","ENSMUSG00000086567",NA
"27624","ENSMUSG00000086569",72218
"27625","ENSMUSG00000086573",NA
"27626","ENSMUSG00000086575",NA
"27627","ENSMUSG00000086576",NA
"27628","ENSMUSG00000086577",NA
"27629","ENSMUSG00000086578",NA
"27630","ENSMUSG00000086580",NA
"27631","ENSMUSG00000086582",NA
"27632","ENSMUSG00000086583",NA
"27633","ENSMUSG00000086584",NA
"27634","ENSMUSG00000086585",NA
"27635","ENSMUSG00000086586",NA
"27636","ENSMUSG00000086587",100038514
"27637","ENSMUSG00000086588",105827746
"27638","ENSMUSG00000086589",102634646
"27639","ENSMUSG00000086591",NA
"27640","ENSMUSG00000086592",NA
"27641","ENSMUSG00000086593",100503816
"27642","ENSMUSG00000086594",75039
"27643","ENSMUSG00000086595",NA
"27644","ENSMUSG00000086596",382111
"27645","ENSMUSG00000086598",100270744
"27646","ENSMUSG00000086600",NA
"27647","ENSMUSG00000086601",NA
"27648","ENSMUSG00000086602",NA
"27649","ENSMUSG00000086603",NA
"27650","ENSMUSG00000086604",102640192
"27651","ENSMUSG00000086606",NA
"27652","ENSMUSG00000086607",75084
"27653","ENSMUSG00000086608",NA
"27654","ENSMUSG00000086610",NA
"27655","ENSMUSG00000086612",NA
"27656","ENSMUSG00000086613",NA
"27657","ENSMUSG00000086614",NA
"27658","ENSMUSG00000086617",666331
"27659","ENSMUSG00000086618",NA
"27660","ENSMUSG00000086620",NA
"27661","ENSMUSG00000086621",NA
"27662","ENSMUSG00000086624",330951
"27663","ENSMUSG00000086625",NA
"27664","ENSMUSG00000086628",100504026
"27665","ENSMUSG00000086629",69964
"27666","ENSMUSG00000086630",NA
"27667","ENSMUSG00000086631",NA
"27668","ENSMUSG00000086632",68246
"27669","ENSMUSG00000086633",NA
"27670","ENSMUSG00000086636",NA
"27671","ENSMUSG00000086637",NA
"27672","ENSMUSG00000086638",74846
"27673","ENSMUSG00000086641",NA
"27674","ENSMUSG00000086643",NA
"27675","ENSMUSG00000086644",102633065
"27676","ENSMUSG00000086645",100047123
"27677","ENSMUSG00000086646",71297
"27678","ENSMUSG00000086648",102642202
"27679","ENSMUSG00000086649",NA
"27680","ENSMUSG00000086650",NA
"27681","ENSMUSG00000086652",NA
"27682","ENSMUSG00000086653",71613
"27683","ENSMUSG00000086654",NA
"27684","ENSMUSG00000086655",320805
"27685","ENSMUSG00000086656",NA
"27686","ENSMUSG00000086657",NA
"27687","ENSMUSG00000086658",NA
"27688","ENSMUSG00000086659",NA
"27689","ENSMUSG00000086660",NA
"27690","ENSMUSG00000086662",NA
"27691","ENSMUSG00000086665",NA
"27692","ENSMUSG00000086666",NA
"27693","ENSMUSG00000086668",NA
"27694","ENSMUSG00000086669",NA
"27695","ENSMUSG00000086670",NA
"27696","ENSMUSG00000086671",NA
"27697","ENSMUSG00000086674",NA
"27698","ENSMUSG00000086675",NA
"27699","ENSMUSG00000086676",NA
"27700","ENSMUSG00000086677",NA
"27701","ENSMUSG00000086679",NA
"27702","ENSMUSG00000086680",NA
"27703","ENSMUSG00000086681",NA
"27704","ENSMUSG00000086682",100502734
"27705","ENSMUSG00000086683",NA
"27706","ENSMUSG00000086684",NA
"27707","ENSMUSG00000086685",NA
"27708","ENSMUSG00000086686",NA
"27709","ENSMUSG00000086687",78031
"27710","ENSMUSG00000086688",NA
"27711","ENSMUSG00000086689",NA
"27712","ENSMUSG00000086690",77800
"27713","ENSMUSG00000086691",NA
"27714","ENSMUSG00000086693",102633880
"27715","ENSMUSG00000086694",NA
"27716","ENSMUSG00000086695",NA
"27717","ENSMUSG00000086696",NA
"27718","ENSMUSG00000086697",NA
"27719","ENSMUSG00000086698",NA
"27720","ENSMUSG00000086699",NA
"27721","ENSMUSG00000086700",NA
"27722","ENSMUSG00000086701",NA
"27723","ENSMUSG00000086702",NA
"27724","ENSMUSG00000086703",75043
"27725","ENSMUSG00000086704",NA
"27726","ENSMUSG00000086706",NA
"27727","ENSMUSG00000086707",NA
"27728","ENSMUSG00000086708",NA
"27729","ENSMUSG00000086709",NA
"27730","ENSMUSG00000086710",NA
"27731","ENSMUSG00000086711",NA
"27732","ENSMUSG00000086712",381524
"27733","ENSMUSG00000086713",77223
"27734","ENSMUSG00000086714",100125929
"27735","ENSMUSG00000086715",77846
"27736","ENSMUSG00000086716",NA
"27737","ENSMUSG00000086717",NA
"27738","ENSMUSG00000086718",NA
"27739","ENSMUSG00000086719",NA
"27740","ENSMUSG00000086720",NA
"27741","ENSMUSG00000086721",NA
"27742","ENSMUSG00000086722",NA
"27743","ENSMUSG00000086724",NA
"27744","ENSMUSG00000086725",NA
"27745","ENSMUSG00000086726",NA
"27746","ENSMUSG00000086727",70988
"27747","ENSMUSG00000086727",102634473
"27748","ENSMUSG00000086728",76794
"27749","ENSMUSG00000086729",NA
"27750","ENSMUSG00000086730",NA
"27751","ENSMUSG00000086731",NA
"27752","ENSMUSG00000086732",105242621
"27753","ENSMUSG00000086733",NA
"27754","ENSMUSG00000086735",NA
"27755","ENSMUSG00000086736",102633371
"27756","ENSMUSG00000086738",NA
"27757","ENSMUSG00000086739",NA
"27758","ENSMUSG00000086740",NA
"27759","ENSMUSG00000086741",101056408
"27760","ENSMUSG00000086742",NA
"27761","ENSMUSG00000086743",NA
"27762","ENSMUSG00000086745",78491
"27763","ENSMUSG00000086746",102638002
"27764","ENSMUSG00000086748",NA
"27765","ENSMUSG00000086749",NA
"27766","ENSMUSG00000086750",NA
"27767","ENSMUSG00000086752",NA
"27768","ENSMUSG00000086753",NA
"27769","ENSMUSG00000086754",NA
"27770","ENSMUSG00000086755",NA
"27771","ENSMUSG00000086756",NA
"27772","ENSMUSG00000086757",NA
"27773","ENSMUSG00000086758",102631868
"27774","ENSMUSG00000086760",100041739
"27775","ENSMUSG00000086761",NA
"27776","ENSMUSG00000086762",NA
"27777","ENSMUSG00000086763",319849
"27778","ENSMUSG00000086764",NA
"27779","ENSMUSG00000086765",100503518
"27780","ENSMUSG00000086766",NA
"27781","ENSMUSG00000086767",NA
"27782","ENSMUSG00000086769",NA
"27783","ENSMUSG00000086770",NA
"27784","ENSMUSG00000086773",NA
"27785","ENSMUSG00000086774",NA
"27786","ENSMUSG00000086775",NA
"27787","ENSMUSG00000086777",NA
"27788","ENSMUSG00000086779",NA
"27789","ENSMUSG00000086781",67357
"27790","ENSMUSG00000086782",77866
"27791","ENSMUSG00000086783",NA
"27792","ENSMUSG00000086784",664994
"27793","ENSMUSG00000086785",NA
"27794","ENSMUSG00000086786",101056149
"27795","ENSMUSG00000086788",73937
"27796","ENSMUSG00000086789",432562
"27797","ENSMUSG00000086790",102633975
"27798","ENSMUSG00000086791",NA
"27799","ENSMUSG00000086792",NA
"27800","ENSMUSG00000086794",NA
"27801","ENSMUSG00000086795",NA
"27802","ENSMUSG00000086796",73326
"27803","ENSMUSG00000086798",102639053
"27804","ENSMUSG00000086799",74995
"27805","ENSMUSG00000086800",75283
"27806","ENSMUSG00000086801",NA
"27807","ENSMUSG00000086804",NA
"27808","ENSMUSG00000086805",NA
"27809","ENSMUSG00000086806",NA
"27810","ENSMUSG00000086807",78526
"27811","ENSMUSG00000086808",626419
"27812","ENSMUSG00000086810",NA
"27813","ENSMUSG00000086812",668106
"27814","ENSMUSG00000086813",NA
"27815","ENSMUSG00000086814",NA
"27816","ENSMUSG00000086815",433868
"27817","ENSMUSG00000086816",NA
"27818","ENSMUSG00000086817",102632940
"27819","ENSMUSG00000086818",69139
"27820","ENSMUSG00000086819",NA
"27821","ENSMUSG00000086820",NA
"27822","ENSMUSG00000086821",NA
"27823","ENSMUSG00000086822",414081
"27824","ENSMUSG00000086823",75655
"27825","ENSMUSG00000086824",NA
"27826","ENSMUSG00000086825",NA
"27827","ENSMUSG00000086826",NA
"27828","ENSMUSG00000086827",NA
"27829","ENSMUSG00000086828",NA
"27830","ENSMUSG00000086830",NA
"27831","ENSMUSG00000086831",NA
"27832","ENSMUSG00000086833",102634753
"27833","ENSMUSG00000086834",NA
"27834","ENSMUSG00000086835",NA
"27835","ENSMUSG00000086836",NA
"27836","ENSMUSG00000086837",100504291
"27837","ENSMUSG00000086838",NA
"27838","ENSMUSG00000086839",NA
"27839","ENSMUSG00000086840",NA
"27840","ENSMUSG00000086841",NA
"27841","ENSMUSG00000086842",NA
"27842","ENSMUSG00000086843",338535
"27843","ENSMUSG00000086844",320871
"27844","ENSMUSG00000086845",105247191
"27845","ENSMUSG00000086846",NA
"27846","ENSMUSG00000086847",433944
"27847","ENSMUSG00000086848",78382
"27848","ENSMUSG00000086849",NA
"27849","ENSMUSG00000086850",NA
"27850","ENSMUSG00000086851",319650
"27851","ENSMUSG00000086854",NA
"27852","ENSMUSG00000086855",NA
"27853","ENSMUSG00000086856",NA
"27854","ENSMUSG00000086858",NA
"27855","ENSMUSG00000086859",76972
"27856","ENSMUSG00000086860",382255
"27857","ENSMUSG00000086861",NA
"27858","ENSMUSG00000086862",100042926
"27859","ENSMUSG00000086863",NA
"27860","ENSMUSG00000086866",NA
"27861","ENSMUSG00000086867",NA
"27862","ENSMUSG00000086868",NA
"27863","ENSMUSG00000086870",NA
"27864","ENSMUSG00000086872",NA
"27865","ENSMUSG00000086873",NA
"27866","ENSMUSG00000086874",NA
"27867","ENSMUSG00000086875",NA
"27868","ENSMUSG00000086876",NA
"27869","ENSMUSG00000086877",320742
"27870","ENSMUSG00000086881",NA
"27871","ENSMUSG00000086882",NA
"27872","ENSMUSG00000086884",NA
"27873","ENSMUSG00000086887",73425
"27874","ENSMUSG00000086889",NA
"27875","ENSMUSG00000086890",NA
"27876","ENSMUSG00000086891",NA
"27877","ENSMUSG00000086892",71316
"27878","ENSMUSG00000086893",NA
"27879","ENSMUSG00000086894",100504231
"27880","ENSMUSG00000086896",105244662
"27881","ENSMUSG00000086898",105246244
"27882","ENSMUSG00000086900",NA
"27883","ENSMUSG00000086902",NA
"27884","ENSMUSG00000086903",100503872
"27885","ENSMUSG00000086904",NA
"27886","ENSMUSG00000086905",NA
"27887","ENSMUSG00000086906",NA
"27888","ENSMUSG00000086907",NA
"27889","ENSMUSG00000086908",NA
"27890","ENSMUSG00000086909",237749
"27891","ENSMUSG00000086910",NA
"27892","ENSMUSG00000086911",NA
"27893","ENSMUSG00000086912",NA
"27894","ENSMUSG00000086913",NA
"27895","ENSMUSG00000086914",102636154
"27896","ENSMUSG00000086915",100504626
"27897","ENSMUSG00000086916",NA
"27898","ENSMUSG00000086917",NA
"27899","ENSMUSG00000086918",74633
"27900","ENSMUSG00000086919",NA
"27901","ENSMUSG00000086920",NA
"27902","ENSMUSG00000086921",NA
"27903","ENSMUSG00000086922",NA
"27904","ENSMUSG00000086923",73806
"27905","ENSMUSG00000086924",NA
"27906","ENSMUSG00000086925",NA
"27907","ENSMUSG00000086926",NA
"27908","ENSMUSG00000086927",329797
"27909","ENSMUSG00000086928",NA
"27910","ENSMUSG00000086929",NA
"27911","ENSMUSG00000086930",100126242
"27912","ENSMUSG00000086931",NA
"27913","ENSMUSG00000086932",NA
"27914","ENSMUSG00000086933",NA
"27915","ENSMUSG00000086935",NA
"27916","ENSMUSG00000086936",NA
"27917","ENSMUSG00000086937",NA
"27918","ENSMUSG00000086938",74931
"27919","ENSMUSG00000086939",NA
"27920","ENSMUSG00000086940",NA
"27921","ENSMUSG00000086941",NA
"27922","ENSMUSG00000086942",NA
"27923","ENSMUSG00000086943",100043309
"27924","ENSMUSG00000086944",NA
"27925","ENSMUSG00000086945",NA
"27926","ENSMUSG00000086946",NA
"27927","ENSMUSG00000086947",78180
"27928","ENSMUSG00000086948",NA
"27929","ENSMUSG00000086949",NA
"27930","ENSMUSG00000086951",73366
"27931","ENSMUSG00000086952",NA
"27932","ENSMUSG00000086953",NA
"27933","ENSMUSG00000086954",75946
"27934","ENSMUSG00000086955",NA
"27935","ENSMUSG00000086957",102638052
"27936","ENSMUSG00000086959",NA
"27937","ENSMUSG00000086960",NA
"27938","ENSMUSG00000086961",NA
"27939","ENSMUSG00000086962",676527
"27940","ENSMUSG00000086963",NA
"27941","ENSMUSG00000086964",NA
"27942","ENSMUSG00000086965",NA
"27943","ENSMUSG00000086968",329735
"27944","ENSMUSG00000086969",74687
"27945","ENSMUSG00000086970",NA
"27946","ENSMUSG00000086971",NA
"27947","ENSMUSG00000086974",NA
"27948","ENSMUSG00000086975",NA
"27949","ENSMUSG00000086976",NA
"27950","ENSMUSG00000086978",NA
"27951","ENSMUSG00000086980",NA
"27952","ENSMUSG00000086981",NA
"27953","ENSMUSG00000086984",NA
"27954","ENSMUSG00000086986",NA
"27955","ENSMUSG00000086987",NA
"27956","ENSMUSG00000086989",NA
"27957","ENSMUSG00000086991",NA
"27958","ENSMUSG00000086992",100503538
"27959","ENSMUSG00000086993",102641859
"27960","ENSMUSG00000086994",NA
"27961","ENSMUSG00000086995",100502932
"27962","ENSMUSG00000086996",102640864
"27963","ENSMUSG00000086997",NA
"27964","ENSMUSG00000086998",NA
"27965","ENSMUSG00000086999",73303
"27966","ENSMUSG00000087001",NA
"27967","ENSMUSG00000087002",NA
"27968","ENSMUSG00000087003",NA
"27969","ENSMUSG00000087004",NA
"27970","ENSMUSG00000087006",620695
"27971","ENSMUSG00000087007",NA
"27972","ENSMUSG00000087008",NA
"27973","ENSMUSG00000087009",445267
"27974","ENSMUSG00000087010",NA
"27975","ENSMUSG00000087011",NA
"27976","ENSMUSG00000087013",NA
"27977","ENSMUSG00000087015",NA
"27978","ENSMUSG00000087016",NA
"27979","ENSMUSG00000087017",NA
"27980","ENSMUSG00000087018",NA
"27981","ENSMUSG00000087020",NA
"27982","ENSMUSG00000087021",NA
"27983","ENSMUSG00000087022",329160
"27984","ENSMUSG00000087024",77983
"27985","ENSMUSG00000087026",320466
"27986","ENSMUSG00000087027",NA
"27987","ENSMUSG00000087028",NA
"27988","ENSMUSG00000087029",100503289
"27989","ENSMUSG00000087030",102632251
"27990","ENSMUSG00000087031",NA
"27991","ENSMUSG00000087032",NA
"27992","ENSMUSG00000087033",NA
"27993","ENSMUSG00000087034",NA
"27994","ENSMUSG00000087035",228767
"27995","ENSMUSG00000087036",NA
"27996","ENSMUSG00000087037",74621
"27997","ENSMUSG00000087038",620760
"27998","ENSMUSG00000087039",NA
"27999","ENSMUSG00000087040",NA
"28000","ENSMUSG00000087041",NA
"28001","ENSMUSG00000087042",NA
"28002","ENSMUSG00000087043",NA
"28003","ENSMUSG00000087044",NA
"28004","ENSMUSG00000087045",75128
"28005","ENSMUSG00000087047",NA
"28006","ENSMUSG00000087049",NA
"28007","ENSMUSG00000087050",100504178
"28008","ENSMUSG00000087051",NA
"28009","ENSMUSG00000087052",NA
"28010","ENSMUSG00000087053",NA
"28011","ENSMUSG00000087054",NA
"28012","ENSMUSG00000087055",NA
"28013","ENSMUSG00000087056",NA
"28014","ENSMUSG00000087057",NA
"28015","ENSMUSG00000087058",NA
"28016","ENSMUSG00000087059",NA
"28017","ENSMUSG00000087060",72735
"28018","ENSMUSG00000087061",228116
"28019","ENSMUSG00000087063",NA
"28020","ENSMUSG00000087064",NA
"28021","ENSMUSG00000087066",NA
"28022","ENSMUSG00000087067",100127433
"28023","ENSMUSG00000087069",102636406
"28024","ENSMUSG00000087070",100415914
"28025","ENSMUSG00000087071",NA
"28026","ENSMUSG00000087072",NA
"28027","ENSMUSG00000087074",NA
"28028","ENSMUSG00000087075",380787
"28029","ENSMUSG00000087076",NA
"28030","ENSMUSG00000087077",NA
"28031","ENSMUSG00000087079",NA
"28032","ENSMUSG00000087080",NA
"28033","ENSMUSG00000087082",NA
"28034","ENSMUSG00000087083",102639720
"28035","ENSMUSG00000087084",NA
"28036","ENSMUSG00000087085",NA
"28037","ENSMUSG00000087086",NA
"28038","ENSMUSG00000087088",102631889
"28039","ENSMUSG00000087089",NA
"28040","ENSMUSG00000087090",330677
"28041","ENSMUSG00000087093",NA
"28042","ENSMUSG00000087094",NA
"28043","ENSMUSG00000087095",329078
"28044","ENSMUSG00000087097",75887
"28045","ENSMUSG00000087098",NA
"28046","ENSMUSG00000087099",NA
"28047","ENSMUSG00000087100",NA
"28048","ENSMUSG00000087102",NA
