"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"128","ENSMUSG00000029811",1122.71300034059,2.53826943753943,0.419661928339993,1.04515330886753e-10,6.08638052237516e-09
"129","ENSMUSG00000029819",2418.35939545376,2.18346664434135,0.312795196716747,2.28193151842313e-13,2.30044530244053e-11
"130","ENSMUSG00000029868",286.32746664527,3.01506902779542,0.309172585238321,1.21538458711818e-23,6.66030753740762e-21
"131","ENSMUSG00000029869",308.767385530871,2.22832834995557,0.291465969587894,1.57173275092882e-15,2.31662567950695e-13
"132","ENSMUSG00000029915",46.1819524505522,2.17758655845058,0.499813865760467,8.60232139829696e-07,1.92713640381973e-05
"133","ENSMUSG00000030074",280.633401758856,2.5768402447653,0.424442245020674,8.71243161728082e-11,5.12953411913294e-09
"134","ENSMUSG00000030093",110.730985153665,8.1545627294266,1.03030721874783,1.29850549403464e-15,1.9822613870363e-13
"135","ENSMUSG00000030116",337.252584133176,2.6833532229065,0.320540985326883,4.02953824129411e-18,9.36079253184106e-16
"136","ENSMUSG00000030142",7.04325732781348,2.3517237174474,1.01837816111845,0.00109082161330737,0.00862806791991307
"137","ENSMUSG00000030144",14.7261828268808,2.06172360407196,0.756218996076336,0.000358248506078941,0.00344266505032335
"138","ENSMUSG00000030148",66.2319963473087,2.04010414174427,0.355695235680039,7.96171298968184e-10,3.83238130665496e-08
"139","ENSMUSG00000030162",10.0595875272532,3.59069258509872,1.05226870811706,4.63868794025059e-05,0.000615381990434733
"140","ENSMUSG00000030786",283.84748300273,2.91161935512505,0.368354765708595,1.85141387946165e-16,3.2973681193212e-14
"141","ENSMUSG00000031027",17.1552155810249,4.95483038838525,0.933281493475026,2.07789748716603e-08,7.19754053415113e-07
"142","ENSMUSG00000031165",99.7513190146907,2.01934822984171,0.536096219457719,1.04514976748409e-05,0.000170380936923493
"143","ENSMUSG00000031264",48.1858557713663,2.02966101868567,0.394134351180886,1.73278652249675e-08,6.13131019185438e-07
"144","ENSMUSG00000031271",11.8963326430067,2.30535873366,0.806805121093576,0.000251798919256186,0.00257616987188267
